    0.125000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.375000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.625000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.875000E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.112500E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.137500E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.162500E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.187500E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.212500E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.237500E+01    0.000000E+00    0.000000E+00    0.000000E+00
